,collection,eacute,emballage,env,figure,figurine,figurines,funko,haute,licence,marvel,officielle,pop,pvc,qualité,shirt,sous,star,série,wars,category_code
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
617,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1140
618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
625,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,2,0,2,1140
626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
627,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1140
628,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
629,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
632,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
635,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
637,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1140
638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
639,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
640,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1140
641,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1140
642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1140
645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
646,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1140
647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
648,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,4,1140
649,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1140
650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
652,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1140
653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
655,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
658,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
659,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1140
660,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
661,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
662,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
665,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,1,1,0,1,1140
666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
667,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
668,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1140
669,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
672,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
675,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1140
676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
679,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,2,1,0,1,1140
680,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1140
681,1,0,0,0,0,2,0,2,0,0,1,0,3,0,0,0,0,0,0,0,1140
682,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1140
683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
686,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
688,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1140
689,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
693,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
698,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
699,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
701,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1140
702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
703,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1140
704,1,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1140
705,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
706,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
708,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1140
709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
710,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1140
711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
713,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
714,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1140
715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
716,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
717,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
718,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1140
719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
721,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1140
722,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
725,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
730,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
735,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
738,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1140
739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
740,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
741,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1140
742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
745,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1140
746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1140
747,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
756,1,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1140
757,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1140
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
759,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1140
760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1140
761,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1140
762,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1140
763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
764,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1140
765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
769,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1140
770,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
771,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1140
772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
773,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1140
774,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
776,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1140
777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
781,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
782,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
786,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
790,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
793,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1140
794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
795,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
805,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
808,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1140
809,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
814,0,0,1,1,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1140
815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
817,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1140
819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
820,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
821,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
822,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1140
823,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
829,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1140
830,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1140
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1140
832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
834,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1140
835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
839,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1140
840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
843,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
844,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
847,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
850,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1140
851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
854,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1140
855,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1140
856,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
857,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,1,0,0,0,1140
858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
861,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
862,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
863,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
867,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1140
868,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,1,1,0,0,1140
869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
870,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
871,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
872,0,0,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1140
873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
874,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1140
875,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1140
876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
878,0,0,1,1,0,3,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1140
879,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,1,0,0,0,1140
880,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1140
881,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
884,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
885,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1140
886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
888,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1140
889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1140
891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
893,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
894,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
895,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1140
896,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1140
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
898,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
899,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
901,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1140
904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
906,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1140
907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
909,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
910,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1140
911,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
913,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
914,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1140
915,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1140
916,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
917,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1140
918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1140
920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
921,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
