,année,bd,collection,editions,histoire,jean,livre,livres,lot,numéros,pages,partitions,piano,revue,revues,romans,tome,tomes,vol,volumes,category_code
2567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2403
2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2569,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2403
2570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2572,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2403
2573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2574,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2403
2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2403
2576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2579,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2403
2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
2585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2403
2586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2587,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2588,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2403
2589,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2591,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2403
2592,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
2593,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2403
2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
2596,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2403
2597,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,2403
2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2600,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2403
2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
2602,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2605,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2403
2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2608,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2403
2609,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2610,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2403
2611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2614,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2403
2615,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2403
2616,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2403
2617,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2403
2618,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2403
2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2620,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2403
2621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2403
2622,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
2623,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2403
2624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2626,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
2627,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
2629,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
2630,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2631,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2635,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2637,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
2640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
2641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2403
2642,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
2643,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2403
2644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
2650,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2652,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2403
2653,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2658,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,2403
2659,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2661,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
2662,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2663,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
2664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2668,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2403
2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2403
2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2678,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
2680,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2403
2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2682,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2683,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2403
2684,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2403
2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2688,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2689,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2690,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2403
2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2692,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2403
2693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2696,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
2697,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
2698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2699,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2403
2700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
2701,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
2705,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
2706,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
2707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2403
2708,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
2710,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2403
2711,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2403
2712,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
2713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
2714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
2716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
2717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
2718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2719,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2722,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2403
2723,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2727,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2403
2728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2403
2730,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2403
2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
2737,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2403
2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2742,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
2743,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2403
2744,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2749,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,2403
2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2752,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2403
2753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2754,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2403
2757,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,2403
2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2759,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
2760,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2403
2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2762,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2763,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2403
2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2766,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
2767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2403
2769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2770,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2771,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
2772,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2403
2773,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2403
2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2403
2779,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2780,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2403
2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2783,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2403
2784,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2403
2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2786,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2403
2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2788,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
2789,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2403
2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
2791,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2403
2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2793,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2403
2796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2797,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2403
2798,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
2799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
2800,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2403
2801,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
2802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2810,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2813,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2814,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2403
2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2817,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2403
2819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2821,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2823,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2403
2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2826,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2830,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
2833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2835,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2837,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2838,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2403
2839,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
2840,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2842,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2847,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
2848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2851,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2403
2852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
2854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2855,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2403
2856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
2858,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
2860,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2861,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2862,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2403
2863,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2403
2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2865,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2403
2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
2867,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
2868,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
